id	pmc3	soc3	ozc3	pmc2	soc2	ozc2	pmc1	soc1	ozc1
3353	24.33476	.100955	.109268	22.54251	.038752	.117169	24.38638	.048937	.128397
4600	23.14903	.041523	.098605	23.81642	.046489	.121635	21.48399	.036597	.100344
3745	22.34377	.039379	.098359	21.91376	.03062	.117039	18.9509	.03799	.124969
4479	22.99537	.041902	.099362	21.15044	.036429	.099574	20.70111	.033662	.136993
4229	22.0652	.0354	.098795	21.96571	.047365	.140161	18.7935	.045524	.13117
5046	23.48039	.044508	.103048	21.99901	.035375	.101131	23.50586	.037993	.104031
4350	22.24806	.036083	.097676	19.20094	.027735	.118753	19.02895	.046762	.125879
5433	22.66287	.038035	.094444	19.55203	.022124	.112135	20.72909	.026085	.128014
4015	22.07269	.035968	.099039	18.77873	.044322	.131394	23.6871	.041546	.112577
2239	24.0794	.044895	.107989	20.69768	.023523	.112393	20.64116	.036968	.117837
3552	22.24999	.040926	.101918	21.72333	.027806	.124673	23.64744	.040639	.114763
2894	24.03116	.062	.106995	20.54881	.025883	.110164	20.6577	.024273	.122384
2477	24.14932	.04731	.108035	25.55048	.036192	.121356	20.86384	.020375	.127112
4352	22.22682	.035957	.098003	20.03625	.037959	.098187	23.65183	.040446	.109564
4543	23.55469	.044809	.103972	24.47211	.045737	.12223	21.13459	.03344	.137402
2802	24.03351	.070351	.106921	24.80188	.043519	.114362	21.99717	.03249	.12836
3719	22.26934	.04126	.102311	18.8421	.024187	.125869	18.73314	.04818	.13271
2359	24.07166	.046533	.107798	20.61427	.037631	.11734	23.92564	.032629	.115659
3882	21.70461	.029927	.102755	19.48233	.037899	.098895	24.35368	.040331	.129499
3475	22.58345	.043306	.099691	19.01446	.040756	.122622	23.66965	.042711	.109255
4641	23.42483	.041302	.098423	24.44908	.046051	.118924	22.0622	.036568	.102144
4251	21.91974	.033245	.100523	19.67534	.037907	.098477	24.37918	.042442	.126442
5576	22.93534	.038945	.072823	20.98943	.058553	.0757	25.29313	.104662	.118732
2200	24.10322	.040027	.108538	22.28217	.021893	.098559	23.95787	.030104	.114375
4980	23.01354	.041033	.098234	23.54342	.046685	.122855	20.16085	.028233	.1122
2673	24.06454	.062079	.107162	25.14753	.040953	.116775	20.45874	.043546	.112756
2962	24.01527	.059421	.106968	23.25007	.030633	.108994	23.98636	.038048	.118584
3089	24.11505	.081791	.107432	20.41763	.027635	.108669	24.10328	.044814	.12368
4658	23.2918	.041498	.098535	20.9399	.031246	.108162	26.3278	.052585	.107467
4908	23.68932	.043287	.103205	21.18287	.045253	.114705	22.4654	.035629	.102859
3392	23.76467	.077168	.10551	19.54186	.028758	.109549	22.73162	.047419	.112724
3632	23.01215	.057338	.103474	18.89605	.025768	.120019	24.33723	.044626	.124896
4717	23.58475	.042203	.100461	22.33845	.036107	.102882	23.20945	.037772	.100659
3789	22.11831	.038413	.102009	19.66705	.036659	.097762	25.97026	.059416	.108173
2221	24.0953	.039887	.108457	25.57169	.035237	.123546	23.96961	.030194	.114351
3430	23.35898	.060956	.102623	22.29411	.034476	.114038	23.59247	.039973	.108077
4603	23.16655	.041435	.098462	23.86106	.046471	.121303	30.63831	.047171	.093779
3157	24.06213	.075383	.107078	20.46994	.027271	.109122	24.66909	.044532	.11261
4794	23.85038	.042976	.104218	22.78681	.03556	.104156	21.22039	.030242	.111092
2519	24.26023	.037596	.109213	25.79246	.032596	.124602	23.76657	.02571	.112751
4805	24.02405	.043736	.109085	21.56068	.044793	.117233	27.14853	.051684	.11108
4959	23.40863	.044216	.102287	20.62899	.045758	.115749	21.87162	.03553	.100868
2459	24.22244	.040405	.108807	25.72185	.033688	.123627	23.78983	.027388	.113548
2961	24.00477	.059606	.106914	25.06349	.041079	.117929	23.26204	.030835	.108936
5315	22.88437	.037262	.090147	23.40557	.048088	.116795	21.08944	.039379	.096877
3362	24.24523	.096751	.108577	23.05657	.048255	.104104	29.85509	.072758	.108258
3922	21.69829	.029801	.102775	18.04656	.019483	.126444	23.6438	.04097	.120313
2940	24.04612	.056326	.107199	23.46666	.027296	.117807	22.38373	.027859	.128931
5596	22.95531	.038729	.071493	23.89514	.022295	.100153	20.41621	.046368	.084323
4285	21.93368	.033361	.100438	24.35367	.042479	.12627	29.765	.037228	.105451
5333	22.96201	.036153	.085708	20.20284	.050267	.097535	28.95251	.058146	.083979
5595	22.9596	.038684	.07142	20.78708	.013865	.086131	24.6593	.029345	.087332
5278	22.81387	.037082	.089303	19.89927	.046706	.105501	29.64307	.050922	.088255
3355	24.36289	.10232	.109496	19.60291	.057017	.099999	24.3806	.049071	.128591
2203	24.09801	.040027	.108507	22.28629	.021987	.098602	23.96592	.030218	.114394
4848	23.79958	.042844	.103327	22.7066	.035661	.103941	21.13022	.033788	.139541
3215	24.23759	.092837	.108397	21.49249	.037814	.126336	29.86484	.07002	.108222
2582	24.20415	.042074	.108591	20.56304	.034491	.11844	23.79999	.028275	.113973
3448	23.32584	.060306	.10257	19.51336	.029917	.109334	19.29118	.046377	.113735
2870	23.99971	.063718	.106806	20.56416	.02637	.110178	20.4442	.044931	.112566
4083	22.38619	.03897	.096685	19.23295	.029957	.112532	24.69101	.046955	.120925
5343	22.99986	.035306	.085026	21.37189	.047069	.096066	24.93443	.056333	.113071
4067	22.04389	.036068	.099938	21.88406	.046384	.142014	29.4875	.043368	.104701
3591	22.90181	.05539	.103286	19.10939	.026474	.118265	24.38283	.044464	.12535
4737	23.67352	.042327	.101169	23.21173	.037578	.100849	23.56022	.046562	.112273
2413	24.02337	.050186	.107414	25.29112	.038591	.12088	20.81298	.022567	.123575
3393	23.67893	.074339	.105108	19.49777	.028729	.110064	19.28205	.050814	.110088
4511	23.33275	.045737	.102829	20.40209	.04602	.116956	23.56453	.038148	.105305
4196	22.34198	.037649	.09549	19.27508	.032917	.112988	22.33291	.047313	.130175
4744	23.58888	.041851	.099829	21.45465	.03195	.108237	23.12621	.037714	.100001
5588	22.88833	.039377	.073753	23.7592	.027031	.100897	25.94867	.032609	.081494
5159	23.54469	.047182	.105245	21.20199	.033198	.13671	24.11411	.044691	.117498
3340	24.25485	.096917	.108568	19.81699	.028434	.107527	32.06725	.039548	.084086
4331	22.28969	.0364	.096168	20.11741	.038628	.097788	24.3668	.045767	.121358
3275	24.50724	.109799	.110795	22.73176	.039834	.117901	24.28715	.049854	.129781
3815	21.92616	.034592	.102292	18.64132	.022487	.131536	18.57856	.048082	.139726
4485	23.06761	.042554	.099907	20.10714	.046194	.116676	21.26239	.036212	.099727
5445	22.64855	.038303	.094937	19.62513	.023217	.101129	29.074	.06768	.096739
5146	23.40692	.04234	.099992	20.89252	.033826	.137425	32.86074	.038843	.102495
3568	22.2987	.042062	.102124	21.90658	.047253	.139425	19.73674	.036113	.097239
5222	22.53525	.037314	.092548	22.25054	.03159	.108265	20.53697	.034258	.132699
4899	23.47874	.042969	.101201	23.61611	.030856	.105091	20.97525	.033728	.137577
3206	24.28839	.096186	.108808	24.0921	.047661	.104528	23.41527	.034352	.110016
5528	22.83014	.040322	.077177	21.07631	.025029	.087956	24.59034	.036353	.088902
3652	23.49737	.070238	.104966	19.49432	.02761	.113072	20.34804	.031908	.093476
3817	22.2673	.041514	.102251	21.88953	.047361	.140314	24.41974	.042772	.126521
2252	24.06274	.045762	.107897	20.64459	.037488	.117636	22.51278	.024602	.130152
5435	22.66116	.038096	.094618	22.81164	.03236	.119781	20.71166	.026231	.12828
3130	24.03975	.071347	.106951	20.49992	.026961	.109426	24.048	.042022	.121297
5712	23.4546	.035937	.076375	25.9517	.036539	.084266	27.17343	.063496	.06797
2858	24.03154	.075134	.106909	20.46983	.02744	.109316	21.60576	.028024	.093326
4532	23.63266	.045717	.105596	21.2578	.03028	.11442	20.88899	.045467	.116839
5733	23.19579	.03755	.073884	24.24456	.029259	.100704	26.46631	.068495	.06157
3203	24.3171	.098037	.109048	20.2578	.028054	.107691	24.18843	.048086	.127317
2580	24.20788	.04175	.108632	20.48716	.021568	.11219	23.79759	.028095	.113887
2716	24.0493	.058971	.107147	25.17962	.040358	.117888	23.95424	.037259	.118358
5471	22.60457	.038797	.095424	19.5242	.025384	.104142	19.39692	.030856	.112072
4873	23.73318	.042738	.102476	21.10593	.030109	.110674	31.16204	.048467	.09379
4347	22.28545	.036862	.099215	19.22272	.026353	.12031	20.08385	.037435	.098406
5104	23.32691	.041921	.099199	20.83358	.033869	.137178	23.62237	.046219	.114731
4870	23.71648	.042969	.102829	21.09195	.033756	.138884	23.72901	.046259	.113145
5674	23.18898	.036569	.073554	19.39527	.033519	.077281	25.2919	.093886	.117294
4614	23.17474	.041965	.099176	20.79004	.03377	.13684	23.42068	.038662	.102383
2572	24.19255	.043112	.108466	25.65873	.03465	.122703	33.27151	.026174	.103861
4640	23.11017	.04096	.097857	20.3014	.045978	.113783	30.57845	.047024	.0934
5173	23.55698	.045937	.104846	21.17927	.033305	.137113	24.05938	.045007	.116837
5157	23.58224	.046534	.105448	22.10429	.03456	.100945	33.22724	.038094	.103927
4169	22.36545	.038477	.096009	20.10747	.037885	.097755	31.47183	.040378	.098473
4494	23.15913	.044242	.101296	23.0417	.030251	.109617	20.53106	.029357	.112668
4292	21.96973	.033695	.100323	18.71314	.047527	.135468	18.44265	.022892	.121848
5193	23.55839	.046304	.105059	20.74601	.045626	.116955	33.1857	.038158	.103748
4111	22.5058	.039187	.095849	23.77564	.044925	.105122	24.73426	.047751	.119429
4609	23.16209	.04223	.099508	23.80203	.046431	.122367	21.47414	.036328	.100245
4506	23.47161	.045142	.103499	23.51084	.030716	.107588	21.04612	.030124	.113021
2349	24.09461	.045105	.107964	25.48273	.036447	.122252	22.60777	.023897	.129661
3006	24.17874	.085903	.107803	20.38504	.027738	.107941	29.73435	.065666	.108114
2801	24.03447	.069757	.106928	20.51042	.026811	.109544	20.5388	.02554	.121218
3877	21.7198	.030333	.10272	18.52126	.020737	.136211	19.48642	.037837	.098842
4005	21.84613	.032656	.101366	21.71933	.047528	.148758	24.49304	.041964	.127585
5032	23.52538	.043406	.102095	20.89665	.045515	.114704	20.79772	.029226	.111939
3283	24.52704	.110891	.110981	20.02085	.028002	.107006	23.48165	.034006	.110993
3279	24.46988	.107612	.110437	20.11654	.028044	.10718	21.02165	.02728	.087597
3914	21.76461	.030957	.102134	18.13613	.020499	.125266	31.22605	.039971	.108354
3959	21.73493	.030541	.102374	18.54678	.021236	.135287	25.92847	.05914	.1094
5441	22.64567	.038281	.094848	19.4685	.023138	.113338	24.8005	.049425	.11708
4513	23.30337	.045555	.102572	20.73344	.029513	.113035	20.33334	.027908	.114466
2646	24.06845	.068843	.107108	24.96869	.042687	.114578	22.16873	.031573	.127926
5589	22.89216	.039357	.073581	19.34003	.030925	.076951	29.47089	.03257	.056154
3820	22.17107	.039536	.102254	19.68797	.036507	.097625	24.40816	.042411	.126883
4011	21.81589	.032202	.10174	21.68717	.047567	.150038	23.65243	.041106	.117992
4208	22.1485	.036066	.097737	18.88777	.045203	.127874	23.70173	.041145	.110405
2851	24.02399	.072575	.106864	20.49462	.027213	.10946	20.34144	.048217	.110017
2596	24.17894	.044395	.108323	20.49314	.022188	.111772	25.62701	.035117	.12228
5472	22.62274	.038613	.095237	19.39598	.024766	.114536	20.60765	.027364	.129993
4446	22.87509	.04019	.097652	22.75133	.029843	.108694	20.19457	.029874	.110581
2344	24.08317	.045758	.107886	23.58193	.023705	.118841	20.8785	.021115	.125324
3786	22.02284	.036472	.101908	18.70415	.023658	.128998	21.77726	.04733	.145293
3705	22.44476	.044911	.102473	18.80301	.048301	.129571	24.36265	.043162	.125907
5007	23.46577	.043484	.101829	23.57192	.030792	.105862	22.02374	.035748	.101445
4518	23.36296	.046066	.103171	20.81496	.029564	.113286	21.02827	.033391	.136582
2281	24.07903	.041313	.108596	25.5258	.035967	.123366	22.30259	.02272	.098725
3265	24.43934	.106368	.110211	24.34038	.049491	.12925	29.89314	.077591	.109445
2443	24.30607	.034467	.109737	23.60697	.017717	.126199	22.24069	.017375	.097617
3695	22.76605	.051771	.102957	22.2027	.047273	.130845	24.34964	.044019	.125217
5464	22.61216	.038694	.095271	20.35607	.035474	.097719	23.80267	.046902	.103213
4016	22.00523	.035205	.099836	19.72102	.037691	.098259	24.55252	.043712	.12552
3497	22.34112	.041431	.100859	23.65771	.041437	.112664	31.41665	.039695	.101924
3808	22.0197	.036482	.102123	19.62435	.036954	.098036	29.80898	.037952	.107387
2554	24.17788	.044493	.108305	20.49054	.022206	.111722	22.84333	.02246	.128259
2667	24.05862	.064074	.107104	20.44392	.044406	.112216	23.97269	.038962	.119483
3933	21.79798	.03156	.101771	18.55709	.04806	.141641	29.7335	.034104	.107808
4291	21.98972	.033929	.100026	21.89763	.047689	.143443	23.65605	.040778	.114173
3501	22.5267	.04366	.100413	22.15582	.04568	.132039	20.20315	.032439	.137588
4379	22.76948	.040936	.099277	23.01203	.046912	.127368	23.56706	.039423	.105973
5483	22.64911	.039499	.09631	22.62125	.037278	.122924	19.37375	.03048	.11257
4189	22.17574	.036617	.097566	19.0444	.029674	.119044	29.4075	.046179	.10119
3091	24.1738	.08776	.107883	20.17294	.052931	.105193	21.60641	.036763	.126873
3232	24.33805	.099298	.10922	22.98505	.03817	.117049	29.84962	.073615	.108778
3597	22.86454	.054517	.103159	21.92876	.030758	.120601	23.63426	.039138	.112178
5499	22.79246	.041415	.081957	20.66548	.051652	.08555	27.15183	.056295	.077161
3227	24.3444	.100001	.1093	23.95976	.04808	.102904	23.43517	.034357	.110262
4692	23.52935	.04195	.09978	21.34315	.031745	.108397	23.18302	.037874	.100308
4574	23.58519	.04521	.104642	22.16706	.03503	.10141	21.17383	.033377	.137414
2584	24.11809	.051547	.107691	20.5046	.023705	.110836	23.1187	.027425	.109768
5008	23.46341	.043513	.101851	23.43665	.038076	.102927	26.59724	.053561	.108021
3528	22.31514	.041693	.10149	20.04357	.033071	.141562	24.50584	.043458	.125588
4709	23.57732	.042097	.100232	24.71257	.045758	.119521	22.33067	.036151	.102899
3792	22.14481	.038912	.101966	18.67082	.047342	.134632	24.46209	.042567	.126749
5765	23.04867	.038044	.071601	25.99463	.030283	.080148	26.38019	.069667	.060335
3446	23.38312	.061431	.102659	22.72974	.046426	.117843	19.29905	.02909	.11707
4722	23.5662	.041989	.099991	20.96166	.030054	.109885	33.00153	.038758	.10345
5574	23.01913	.038388	.072355	19.31327	.029252	.076541	20.36092	.047958	.082062
4888	23.74406	.043321	.103814	24.90895	.045484	.121016	23.80579	.0461	.113626
3219	24.23134	.092392	.108347	20.17368	.027508	.120233	29.86433	.069767	.10819
3868	21.6993	.029887	.102812	18.50764	.020483	.136795	25.922	.059797	.109768
5511	22.80285	.041124	.080108	21.17823	.032723	.088878	25.15148	.065786	.113122
4827	23.94551	.043804	.107713	21.24761	.029926	.112849	23.5069	.037201	.104381
2810	24.04338	.070754	.106972	24.81744	.043511	.11417	23.29534	.032503	.109005
4487	23.02114	.042462	.099872	23.47487	.046587	.124426	20.72605	.033622	.136998
4652	23.35233	.041789	.099042	20.72141	.045675	.113045	23.27794	.038275	.100789
4655	23.34949	.041743	.098968	24.24886	.04618	.120007	20.82141	.033919	.137291
2648	24.06819	.067623	.107112	20.49409	.026279	.109397	20.41431	.045702	.111165
5666	23.02366	.033201	.079513	24.00903	.060394	.103471	25.19621	.062139	.113501
3728	22.22687	.040388	.102286	18.71619	.048169	.133507	18.41642	.023016	.1226
3342	24.23794	.096184	.108455	19.7951	.028443	.107613	23.52782	.035277	.110065
2823	24.00984	.06353	.10686	20.55795	.02626	.110141	23.27619	.031528	.108922
2897	24.02706	.062145	.106971	20.55169	.025938	.110173	20.4612	.044011	.112899
5120	23.39005	.042824	.100621	24.26132	.04608	.121089	21.90841	.036034	.101279
4585	23.63847	.04585	.105764	21.2595	.030248	.114562	24.57957	.045531	.122757
4949	23.58508	.04313	.102086	21.34263	.031238	.110885	22.27766	.035781	.102308
16495	23.9906	.066432	.106722	23.34449	.031028	.116023	20.55067	.026761	.110007
4726	23.63873	.042322	.100962	22.43881	.036012	.10321	20.96254	.033907	.138787
2583	24.12083	.051154	.107719	25.45795	.037457	.120116	23.11591	.027305	.109797
3170	24.43995	.105794	.110151	21.08559	.027401	.087924	23.44484	.034215	.110639
4521	23.3155	.045958	.102817	23.93897	.046042	.123501	20.3592	.046076	.117113
5279	22.97346	.036794	.087816	22.84071	.031833	.099194	23.58819	.048583	.113607
4631	23.02399	.040621	.097589	23.59087	.046709	.122058	20.15409	.046079	.114344
4922	23.67827	.042994	.102555	22.46551	.035742	.102985	33.23637	.038514	.104324
3131	24.03279	.071046	.106914	20.36917	.047505	.110397	26.38971	.068897	.10765
3181	24.24059	.09345	.108442	24.0767	.047433	.105744	20.07152	.054626	.103315
3200	24.21188	.090399	.108167	23.08667	.036536	.116511	24.27422	.04693	.106902
3496	22.36916	.04182	.100805	18.82504	.044363	.128361	20.10509	.032665	.140031
4798	23.87812	.043371	.105586	22.79649	.035402	.103948	33.5738	.038264	.10603
5297	23.13097	.036218	.086052	20.67594	.037182	.095875	24.02829	.050745	.113203
4938	18.6507	.03832	.106575	23.87474	.031009	.104711	23.39016	.037703	.102583
3622	17.12535	.060282	.098609	22.1039	.031477	.119032	24.3271	.044754	.124727
5154	18.3362	.036091	.103677	23.40175	.030736	.104757	24.17169	.046231	.120347
5290	18.43207	.029299	.096704	23.19196	.031748	.096197	23.47173	.037839	.091067
4172	17.05806	.027891	.098923	19.19801	.030932	.113879	18.96511	.029547	.115648
4857	18.76514	.037782	.107433	24.94239	.045476	.120586	21.09814	.030013	.111002
4171	17.06147	.02789	.098913	19.20191	.030969	.113776	18.97045	.029576	.115596
3188	18.27661	.108984	.095481	21.55834	.037719	.126234	23.3898	.034255	.109808
3036	18.47441	.09308	.096187	23.20369	.034602	.116282	24.09202	.044631	.12359
3767	16.46676	.02047	.100859	21.50074	.023675	.132568	31.19239	.039974	.109152
4665	18.34722	.03594	.10365	23.28941	.038345	.100838	32.73274	.038997	.10192
3102	18.61229	.081456	.096539	23.29354	.032585	.116384	24.04555	.042437	.12175
5431	17.45922	.025119	.0979	19.69209	.022345	.098973	24.82169	.049784	.116339
5294	18.47114	.029784	.097391	23.2606	.031625	.096644	21.72202	.039112	.097007
5006	18.42634	.038248	.104888	24.36278	.045958	.121325	20.70594	.029042	.112063
3953	16.54419	.021945	.100646	19.56268	.037868	.098692	24.41235	.041383	.128101
5215	18.62618	.038907	.106597	23.66038	.043796	.103784	24.72375	.045621	.121402
2817	18.66528	.071853	.097139	20.53741	.026677	.109864	20.562	.025317	.121276
3768	16.46547	.020417	.100864	18.48778	.048598	.145081	23.64494	.041004	.120047
5436	17.44817	.025182	.097924	19.67541	.022518	.099525	20.71	.02632	.128305
3368	17.56482	.106192	.09544	23.0584	.047919	.106467	24.42956	.04794	.126848
2849	18.5001	.082193	.097	23.24417	.033088	.115866	21.62436	.027983	.093516
3654	17.30375	.075215	.097748	22.26593	.033459	.117618	20.35964	.032065	.093711
5545	17.701	.036691	.096031	23.60845	.067717	.108466	21.37166	.065928	.101389
3514	16.75647	.032625	.099678	21.92286	.046673	.139433	20.02688	.032842	.14219
4055	16.76591	.027195	.099807	20.037	.03224	.142516	31.35402	.039985	.103545
4002	16.60244	.023788	.100387	18.67966	.023907	.13012	23.65875	.041212	.11665
2664	18.68236	.076853	.096522	24.8897	.043213	.114113	24.01915	.041329	.120998
2475	19.13984	.039409	.095125	24.16941	.04523	.108239	25.60366	.035447	.122022
2656	18.76018	.071	.09649	23.37356	.030408	.117026	20.61737	.024766	.122125
5448	17.43683	.025279	.097919	19.64909	.02285	.100453	20.47265	.035794	.097921
3790	16.65744	.030855	.100033	21.8175	.047313	.14339	18.33434	.023123	.122947
3092	18.46033	.091736	.096339	24.52929	.045477	.110689	20.37754	.026709	.120444
5421	17.49344	.025064	.097805	19.73788	.022207	.097435	31.5017	.040005	.095203
5454	17.39421	.02566	.098039	22.20275	.028201	.106283	23.81481	.047573	.10257
