msa	msacode	year	quarter	index_msa
"Janesville, WI"	27500	1975	3	-
"Janesville, WI"	27500	1975	4	-
"Janesville, WI"	27500	1976	1	-
"Janesville, WI"	27500	1976	2	-
"Janesville, WI"	27500	1976	3	-
"Janesville, WI"	27500	1976	4	-
"Janesville, WI"	27500	1977	1	-
"Janesville, WI"	27500	1977	2	-
"Janesville, WI"	27500	1977	3	-
"Janesville, WI"	27500	1977	4	-
"Janesville, WI"	27500	1978	1	-
"Janesville, WI"	27500	1978	2	-
"Janesville, WI"	27500	1978	3	-
"Janesville, WI"	27500	1978	4	-
"Janesville, WI"	27500	1979	1	-
"Janesville, WI"	27500	1979	2	-
"Janesville, WI"	27500	1979	3	-
"Janesville, WI"	27500	1979	4	-
"Janesville, WI"	27500	1980	1	-
"Janesville, WI"	27500	1980	2	-
"Janesville, WI"	27500	1980	3	-
"Janesville, WI"	27500	1980	4	-
"Janesville, WI"	27500	1981	1	-
"Janesville, WI"	27500	1981	2	-
"Janesville, WI"	27500	1981	3	-
"Janesville, WI"	27500	1981	4	-
"Janesville, WI"	27500	1982	1	-
"Janesville, WI"	27500	1982	2	-
"Janesville, WI"	27500	1982	3	-
"Janesville, WI"	27500	1982	4	-
"Janesville, WI"	27500	1983	1	-
"Janesville, WI"	27500	1983	2	-
"Janesville, WI"	27500	1983	3	-
"Janesville, WI"	27500	1983	4	-
"Janesville, WI"	27500	1984	1	-
"Janesville, WI"	27500	1984	2	-
"Janesville, WI"	27500	1984	3	-
"Janesville, WI"	27500	1984	4	61.83
"Janesville, WI"	27500	1985	1	62.4
"Janesville, WI"	27500	1985	2	61.07
"Janesville, WI"	27500	1985	3	62.41
"Janesville, WI"	27500	1985	4	60.9
"Janesville, WI"	27500	1986	1	61.35
"Janesville, WI"	27500	1986	2	61.61
"Janesville, WI"	27500	1986	3	61.55
"Janesville, WI"	27500	1986	4	61.81
"Janesville, WI"	27500	1987	1	63.35
"Janesville, WI"	27500	1987	2	62.49
"Janesville, WI"	27500	1987	3	62.38
"Janesville, WI"	27500	1987	4	62.75
"Janesville, WI"	27500	1988	1	63.37
"Janesville, WI"	27500	1988	2	63.96
"Janesville, WI"	27500	1988	3	64.63
"Janesville, WI"	27500	1988	4	65.72
"Janesville, WI"	27500	1989	1	68.3
"Janesville, WI"	27500	1989	2	68.04
"Janesville, WI"	27500	1989	3	69.61
"Janesville, WI"	27500	1989	4	68.31
"Janesville, WI"	27500	1990	1	71.41
"Janesville, WI"	27500	1990	2	72.08
"Janesville, WI"	27500	1990	3	72.99
"Janesville, WI"	27500	1990	4	72.61
"Janesville, WI"	27500	1991	1	74.76
"Janesville, WI"	27500	1991	2	75.4
"Janesville, WI"	27500	1991	3	76.51
"Janesville, WI"	27500	1991	4	76.8
"Janesville, WI"	27500	1992	1	78.25
"Janesville, WI"	27500	1992	2	81.1
"Janesville, WI"	27500	1992	3	80.82
"Janesville, WI"	27500	1992	4	82.49
"Janesville, WI"	27500	1993	1	82.91
"Janesville, WI"	27500	1993	2	83.45
"Janesville, WI"	27500	1993	3	86.78
"Janesville, WI"	27500	1993	4	88.57
"Janesville, WI"	27500	1994	1	89.41
"Janesville, WI"	27500	1994	2	94.12
"Janesville, WI"	27500	1994	3	98.2
"Janesville, WI"	27500	1994	4	100
"Janesville, WI"	27500	1995	1	100
"Janesville, WI"	27500	1995	2	102
"Janesville, WI"	27500	1995	3	103.7
"Janesville, WI"	27500	1995	4	105.9
"Janesville, WI"	27500	1996	1	106.56
"Janesville, WI"	27500	1996	2	107.81
"Janesville, WI"	27500	1996	3	109.23
"Janesville, WI"	27500	1996	4	109.82
"Janesville, WI"	27500	1997	1	112.65
"Janesville, WI"	27500	1997	2	113.15
"Janesville, WI"	27500	1997	3	114.22
"Janesville, WI"	27500	1997	4	115.87
"Janesville, WI"	27500	1998	1	116.14
"Janesville, WI"	27500	1998	2	116.58
"Janesville, WI"	27500	1998	3	117.68
"Janesville, WI"	27500	1998	4	118.7
"Janesville, WI"	27500	1999	1	119.91
"Janesville, WI"	27500	1999	2	121.21
"Janesville, WI"	27500	1999	3	122.13
"Janesville, WI"	27500	1999	4	122.54
"Janesville, WI"	27500	2000	1	125.68
"Janesville, WI"	27500	2000	2	124.78
"Janesville, WI"	27500	2000	3	125.84
"Janesville, WI"	27500	2000	4	127.12
"Janesville, WI"	27500	2001	1	129.81
"Janesville, WI"	27500	2001	2	130.8
"Janesville, WI"	27500	2001	3	131.53
"Janesville, WI"	27500	2001	4	132.52
"Janesville, WI"	27500	2002	1	133.29
"Janesville, WI"	27500	2002	2	134.01
"Janesville, WI"	27500	2002	3	135.43
"Janesville, WI"	27500	2002	4	136.3
"Janesville, WI"	27500	2003	1	137.12
"Janesville, WI"	27500	2003	2	138.02
"Janesville, WI"	27500	2003	3	139.11
"Janesville, WI"	27500	2003	4	141.88
"Janesville, WI"	27500	2004	1	143.65
"Janesville, WI"	27500	2004	2	146.61
"Janesville, WI"	27500	2004	3	150.01
"Janesville, WI"	27500	2004	4	151.56
"Janesville, WI"	27500	2005	1	153.65
"Janesville, WI"	27500	2005	2	156.6
"Janesville, WI"	27500	2005	3	158.93
"Janesville, WI"	27500	2005	4	160.85
"Janesville, WI"	27500	2006	1	164.51
"Janesville, WI"	27500	2006	2	164.69
"Janesville, WI"	27500	2006	3	168.13
"Janesville, WI"	27500	2006	4	169.71
"Janesville, WI"	27500	2007	1	170.52
"Janesville, WI"	27500	2007	2	172.94
"Janesville, WI"	27500	2007	3	174.71
"Janesville, WI"	27500	2007	4	174.29
"Jefferson City, MO"	27620	1975	1	-
"Jefferson City, MO"	27620	1975	2	-
"Jefferson City, MO"	27620	1975	3	-
"Jefferson City, MO"	27620	1975	4	-
"Jefferson City, MO"	27620	1976	1	-
"Jefferson City, MO"	27620	1976	2	-
"Jefferson City, MO"	27620	1976	3	-
"Jefferson City, MO"	27620	1976	4	-
"Jefferson City, MO"	27620	1977	1	-
"Jefferson City, MO"	27620	1977	2	-
"Jefferson City, MO"	27620	1977	3	-
"Jefferson City, MO"	27620	1977	4	-
"Jefferson City, MO"	27620	1978	1	-
"Jefferson City, MO"	27620	1978	2	-
"Jefferson City, MO"	27620	1978	3	-
"Jefferson City, MO"	27620	1978	4	-
"Jefferson City, MO"	27620	1979	1	-
"Jefferson City, MO"	27620	1979	2	-
"Jefferson City, MO"	27620	1979	3	-
"Jefferson City, MO"	27620	1979	4	-
"Jefferson City, MO"	27620	1980	1	-
"Jefferson City, MO"	27620	1980	2	-
"Jefferson City, MO"	27620	1980	3	-
"Jefferson City, MO"	27620	1980	4	-
"Jefferson City, MO"	27620	1981	1	-
"Jefferson City, MO"	27620	1981	2	-
"Jefferson City, MO"	27620	1981	3	-
"Jefferson City, MO"	27620	1981	4	-
"Jefferson City, MO"	27620	1982	1	-
"Jefferson City, MO"	27620	1982	2	-
"Jefferson City, MO"	27620	1982	3	-
"Jefferson City, MO"	27620	1982	4	-
"Jefferson City, MO"	27620	1983	1	-
"Jefferson City, MO"	27620	1983	2	-
"Jefferson City, MO"	27620	1983	3	-
"Jefferson City, MO"	27620	1983	4	-
"Jefferson City, MO"	27620	1984	1	-
"Jefferson City, MO"	27620	1984	2	-
"Jefferson City, MO"	27620	1984	3	-
"Jefferson City, MO"	27620	1984	4	-
"Jefferson City, MO"	27620	1985	1	-
"Jefferson City, MO"	27620	1985	2	-
"Jefferson City, MO"	27620	1985	3	-
"Jefferson City, MO"	27620	1985	4	-
"Jefferson City, MO"	27620	1986	1	-
"Jefferson City, MO"	27620	1986	2	78.1
"Jefferson City, MO"	27620	1986	3	77.49
"Jefferson City, MO"	27620	1986	4	79.53
"Jefferson City, MO"	27620	1987	1	79.06
"Jefferson City, MO"	27620	1987	2	77.58
"Jefferson City, MO"	27620	1987	3	83.19
"Jefferson City, MO"	27620	1987	4	79.87
"Jefferson City, MO"	27620	1988	1	83.12
"Jefferson City, MO"	27620	1988	2	77.67
"Jefferson City, MO"	27620	1988	3	81.33
"Jefferson City, MO"	27620	1988	4	80.32
"Jefferson City, MO"	27620	1989	1	78.67
"Jefferson City, MO"	27620	1989	2	82.18
"Jefferson City, MO"	27620	1989	3	82.37
"Jefferson City, MO"	27620	1989	4	81.61
"Jefferson City, MO"	27620	1990	1	82.2
"Jefferson City, MO"	27620	1990	2	82.11
"Jefferson City, MO"	27620	1990	3	82.75
"Jefferson City, MO"	27620	1990	4	82.85
"Jefferson City, MO"	27620	1991	1	82.72
"Jefferson City, MO"	27620	1991	2	83.55
"Jefferson City, MO"	27620	1991	3	83.67
"Jefferson City, MO"	27620	1991	4	83.49
"Jefferson City, MO"	27620	1992	1	84.15
"Jefferson City, MO"	27620	1992	2	84.75
"Jefferson City, MO"	27620	1992	3	84.76
"Jefferson City, MO"	27620	1992	4	84.88
"Jefferson City, MO"	27620	1993	1	85.02
"Jefferson City, MO"	27620	1993	2	85.93
"Jefferson City, MO"	27620	1993	3	86.07
"Jefferson City, MO"	27620	1993	4	87.66
"Jefferson City, MO"	27620	1994	1	90.92
"Jefferson City, MO"	27620	1994	2	96.61
"Jefferson City, MO"	27620	1994	3	97.55
"Jefferson City, MO"	27620	1994	4	99.32
"Jefferson City, MO"	27620	1995	1	100
"Jefferson City, MO"	27620	1995	2	101.41
"Jefferson City, MO"	27620	1995	3	102.19
"Jefferson City, MO"	27620	1995	4	102.28
"Jefferson City, MO"	27620	1996	1	102.78
"Jefferson City, MO"	27620	1996	2	106.68
"Jefferson City, MO"	27620	1996	3	108.54
"Jefferson City, MO"	27620	1996	4	108.01
"Jefferson City, MO"	27620	1997	1	110.33
"Jefferson City, MO"	27620	1997	2	110.62
"Jefferson City, MO"	27620	1997	3	112.75
"Jefferson City, MO"	27620	1997	4	112.69
"Jefferson City, MO"	27620	1998	1	112.14
"Jefferson City, MO"	27620	1998	2	115.37
"Jefferson City, MO"	27620	1998	3	116.38
"Jefferson City, MO"	27620	1998	4	116.32
"Jefferson City, MO"	27620	1999	1	118.45
"Jefferson City, MO"	27620	1999	2	121.88
"Jefferson City, MO"	27620	1999	3	121.64
"Jefferson City, MO"	27620	1999	4	122.99
"Jefferson City, MO"	27620	2000	1	124.68
"Jefferson City, MO"	27620	2000	2	125.51
"Jefferson City, MO"	27620	2000	3	127.18
"Jefferson City, MO"	27620	2000	4	127.35
"Jefferson City, MO"	27620	2001	1	129.32
"Jefferson City, MO"	27620	2001	2	131.39
"Jefferson City, MO"	27620	2001	3	131.83
"Jefferson City, MO"	27620	2001	4	131.46
"Jefferson City, MO"	27620	2002	1	133.37
"Jefferson City, MO"	27620	2002	2	134.93
"Jefferson City, MO"	27620	2002	3	135.15
"Jefferson City, MO"	27620	2002	4	137.59
"Jefferson City, MO"	27620	2003	1	138.09
"Jefferson City, MO"	27620	2003	2	137.58
"Jefferson City, MO"	27620	2003	3	139.07
"Jefferson City, MO"	27620	2003	4	141.07
"Jefferson City, MO"	27620	2004	1	142.59
"Jefferson City, MO"	27620	2004	2	144.54
"Jefferson City, MO"	27620	2004	3	148.25
"Jefferson City, MO"	27620	2004	4	149.31
"Jefferson City, MO"	27620	2005	1	150.39
"Jefferson City, MO"	27620	2005	2	152.74
"Jefferson City, MO"	27620	2005	3	154.43
"Jefferson City, MO"	27620	2005	4	156.62
"Jefferson City, MO"	27620	2006	1	159.56
"Jefferson City, MO"	27620	2006	2	158.89
"Jefferson City, MO"	27620	2006	3	161.12
"Jefferson City, MO"	27620	2006	4	162.67
"Jefferson City, MO"	27620	2007	1	163.4
"Jefferson City, MO"	27620	2007	2	163.74
"Jefferson City, MO"	27620	2007	3	167.68
"Jefferson City, MO"	27620	2007	4	166.22
"Johnson City, TN"	27740	1975	1	-
"Johnson City, TN"	27740	1975	2	-
"Johnson City, TN"	27740	1975	3	-
"Johnson City, TN"	27740	1975	4	-
"Johnson City, TN"	27740	1976	1	-
"Johnson City, TN"	27740	1976	2	-
"Johnson City, TN"	27740	1976	3	-
"Johnson City, TN"	27740	1976	4	-
"Johnson City, TN"	27740	1977	1	-
"Johnson City, TN"	27740	1977	2	-
"Johnson City, TN"	27740	1977	3	-
"Johnson City, TN"	27740	1977	4	-
"Johnson City, TN"	27740	1978	1	-
"Johnson City, TN"	27740	1978	2	-
"Johnson City, TN"	27740	1978	3	-
"Johnson City, TN"	27740	1978	4	-
"Johnson City, TN"	27740	1979	1	-
"Johnson City, TN"	27740	1979	2	-
"Johnson City, TN"	27740	1979	3	-
"Johnson City, TN"	27740	1979	4	-
"Johnson City, TN"	27740	1980	1	-
"Johnson City, TN"	27740	1980	2	-
"Johnson City, TN"	27740	1980	3	-
"Johnson City, TN"	27740	1980	4	-
"Johnson City, TN"	27740	1981	1	-
"Johnson City, TN"	27740	1981	2	-
"Johnson City, TN"	27740	1981	3	-
"Johnson City, TN"	27740	1981	4	-
"Johnson City, TN"	27740	1982	1	-
"Johnson City, TN"	27740	1982	2	-
"Johnson City, TN"	27740	1982	3	-
"Johnson City, TN"	27740	1982	4	-
"Johnson City, TN"	27740	1983	1	-
"Johnson City, TN"	27740	1983	2	-
"Johnson City, TN"	27740	1983	3	-
"Johnson City, TN"	27740	1983	4	-
"Johnson City, TN"	27740	1984	1	-
"Johnson City, TN"	27740	1984	2	-
"Johnson City, TN"	27740	1984	3	-
"Johnson City, TN"	27740	1984	4	-
"Johnson City, TN"	27740	1985	1	-
"Johnson City, TN"	27740	1985	2	-
"Johnson City, TN"	27740	1985	3	-
"Johnson City, TN"	27740	1985	4	-
"Johnson City, TN"	27740	1986	1	-
"Johnson City, TN"	27740	1986	2	-
"Johnson City, TN"	27740	1986	3	-
"Johnson City, TN"	27740	1986	4	-
"Johnson City, TN"	27740	1987	1	-
"Johnson City, TN"	27740	1987	2	-
"Johnson City, TN"	27740	1987	3	-
"Johnson City, TN"	27740	1987	4	-
"Johnson City, TN"	27740	1988	1	-
"Johnson City, TN"	27740	1988	2	-
"Johnson City, TN"	27740	1988	3	-
"Johnson City, TN"	27740	1988	4	-
"Johnson City, TN"	27740	1989	1	-
"Johnson City, TN"	27740	1989	2	-
"Johnson City, TN"	27740	1989	3	-
"Johnson City, TN"	27740	1989	4	-
"Johnson City, TN"	27740	1990	1	-
"Johnson City, TN"	27740	1990	2	-
"Johnson City, TN"	27740	1990	3	-
"Johnson City, TN"	27740	1990	4	-
"Johnson City, TN"	27740	1991	1	-
"Johnson City, TN"	27740	1991	2	-
"Johnson City, TN"	27740	1991	3	-
"Johnson City, TN"	27740	1991	4	-
"Johnson City, TN"	27740	1992	1	-
"Johnson City, TN"	27740	1992	2	84.04
"Johnson City, TN"	27740	1992	3	86.15
"Johnson City, TN"	27740	1992	4	83.75
"Johnson City, TN"	27740	1993	1	86.95
"Johnson City, TN"	27740	1993	2	87.5
"Johnson City, TN"	27740	1993	3	88.26
"Johnson City, TN"	27740	1993	4	89.25
"Johnson City, TN"	27740	1994	1	91.75
"Johnson City, TN"	27740	1994	2	91.72
"Johnson City, TN"	27740	1994	3	95.22
"Johnson City, TN"	27740	1994	4	89.04
"Johnson City, TN"	27740	1995	1	100
"Johnson City, TN"	27740	1995	2	98.8
"Johnson City, TN"	27740	1995	3	98.37
"Johnson City, TN"	27740	1995	4	100.56
"Johnson City, TN"	27740	1996	1	99.93
"Johnson City, TN"	27740	1996	2	103.73
"Johnson City, TN"	27740	1996	3	104.38
"Johnson City, TN"	27740	1996	4	103.67
"Johnson City, TN"	27740	1997	1	106.77
"Johnson City, TN"	27740	1997	2	105.59
"Johnson City, TN"	27740	1997	3	109.96
"Johnson City, TN"	27740	1997	4	109.13
"Johnson City, TN"	27740	1998	1	112.42
"Johnson City, TN"	27740	1998	2	112.61
"Johnson City, TN"	27740	1998	3	115.57
"Johnson City, TN"	27740	1998	4	116.64
"Johnson City, TN"	27740	1999	1	116.2
"Johnson City, TN"	27740	1999	2	117.34
"Johnson City, TN"	27740	1999	3	115.81
"Johnson City, TN"	27740	1999	4	115.65
"Johnson City, TN"	27740	2000	1	116.22
"Johnson City, TN"	27740	2000	2	117.49
"Johnson City, TN"	27740	2000	3	118.1
"Johnson City, TN"	27740	2000	4	121.74
"Johnson City, TN"	27740	2001	1	123.46
"Johnson City, TN"	27740	2001	2	124.28
"Johnson City, TN"	27740	2001	3	125.04
"Johnson City, TN"	27740	2001	4	125.15
"Johnson City, TN"	27740	2002	1	127.98
"Johnson City, TN"	27740	2002	2	128.27
"Johnson City, TN"	27740	2002	3	130.6
"Johnson City, TN"	27740	2002	4	131.53
"Johnson City, TN"	27740	2003	1	132.65
"Johnson City, TN"	27740	2003	2	134.52
"Johnson City, TN"	27740	2003	3	133.53
"Johnson City, TN"	27740	2003	4	136.14
"Johnson City, TN"	27740	2004	1	138.07
"Johnson City, TN"	27740	2004	2	140.31
"Johnson City, TN"	27740	2004	3	141.9
"Johnson City, TN"	27740	2004	4	143.61
"Johnson City, TN"	27740	2005	1	145.73
"Johnson City, TN"	27740	2005	2	147.86
"Johnson City, TN"	27740	2005	3	151.93
"Johnson City, TN"	27740	2005	4	156.37
"Johnson City, TN"	27740	2006	1	156.64
"Johnson City, TN"	27740	2006	2	159.8
"Johnson City, TN"	27740	2006	3	162.26
"Johnson City, TN"	27740	2006	4	166.02
"Johnson City, TN"	27740	2007	1	169.34
"Johnson City, TN"	27740	2007	2	173.8
"Johnson City, TN"	27740	2007	3	173.67
"Johnson City, TN"	27740	2007	4	176.08
"Johnstown, PA"	27780	1975	1	-
"Johnstown, PA"	27780	1975	2	-
"Johnstown, PA"	27780	1975	3	-
"Johnstown, PA"	27780	1975	4	-
"Johnstown, PA"	27780	1976	1	-
"Johnstown, PA"	27780	1976	2	-
"Johnstown, PA"	27780	1976	3	-
"Johnstown, PA"	27780	1976	4	-
"Johnstown, PA"	27780	1977	1	-
"Johnstown, PA"	27780	1977	2	-
"Johnstown, PA"	27780	1977	3	-
"Johnstown, PA"	27780	1977	4	-
"Johnstown, PA"	27780	1978	1	-
"Johnstown, PA"	27780	1978	2	-
"Johnstown, PA"	27780	1978	3	-
"Johnstown, PA"	27780	1978	4	-
"Johnstown, PA"	27780	1979	1	-
"Johnstown, PA"	27780	1979	2	-
"Johnstown, PA"	27780	1979	3	-
"Johnstown, PA"	27780	1979	4	-
"Johnstown, PA"	27780	1980	1	-
"Johnstown, PA"	27780	1980	2	-
"Johnstown, PA"	27780	1980	3	-
"Johnstown, PA"	27780	1980	4	-
"Johnstown, PA"	27780	1981	1	-
"Johnstown, PA"	27780	1981	2	-
"Johnstown, PA"	27780	1981	3	-
"Johnstown, PA"	27780	1981	4	-
"Johnstown, PA"	27780	1982	1	-
"Johnstown, PA"	27780	1982	2	-
"Johnstown, PA"	27780	1982	3	-
"Johnstown, PA"	27780	1982	4	-
"Johnstown, PA"	27780	1983	1	-
"Johnstown, PA"	27780	1983	2	-
"Johnstown, PA"	27780	1983	3	-
"Johnstown, PA"	27780	1983	4	-
"Johnstown, PA"	27780	1984	1	-
"Johnstown, PA"	27780	1984	2	-
"Johnstown, PA"	27780	1984	3	-
"Johnstown, PA"	27780	1984	4	-
"Johnstown, PA"	27780	1985	1	-
"Johnstown, PA"	27780	1985	2	-
"Johnstown, PA"	27780	1985	3	-
"Johnstown, PA"	27780	1985	4	-
"Johnstown, PA"	27780	1986	1	-
"Johnstown, PA"	27780	1986	2	-
"Johnstown, PA"	27780	1986	3	-
"Johnstown, PA"	27780	1986	4	-
"Johnstown, PA"	27780	1987	1	-
"Johnstown, PA"	27780	1987	2	-
"Johnstown, PA"	27780	1987	3	-
"Johnstown, PA"	27780	1987	4	-
"Johnstown, PA"	27780	1988	1	-
"Johnstown, PA"	27780	1988	2	-
"Johnstown, PA"	27780	1988	3	-
"Johnstown, PA"	27780	1988	4	-
"Johnstown, PA"	27780	1989	1	-
"Johnstown, PA"	27780	1989	2	-
"Johnstown, PA"	27780	1989	3	-
"Johnstown, PA"	27780	1989	4	-
"Johnstown, PA"	27780	1990	1	-
"Johnstown, PA"	27780	1990	2	-
"Johnstown, PA"	27780	1990	3	-
"Johnstown, PA"	27780	1990	4	-
"Johnstown, PA"	27780	1991	1	-
"Johnstown, PA"	27780	1991	2	-
"Johnstown, PA"	27780	1991	3	-
"Johnstown, PA"	27780	1991	4	-
"Johnstown, PA"	27780	1992	1	-
"Johnstown, PA"	27780	1992	2	-
"Johnstown, PA"	27780	1992	3	-
"Johnstown, PA"	27780	1992	4	-
"Johnstown, PA"	27780	1993	1	-
"Johnstown, PA"	27780	1993	2	-
"Johnstown, PA"	27780	1993	3	-
"Johnstown, PA"	27780	1993	4	-
"Johnstown, PA"	27780	1994	1	-
"Johnstown, PA"	27780	1994	2	-
"Johnstown, PA"	27780	1994	3	-
"Johnstown, PA"	27780	1994	4	-
"Johnstown, PA"	27780	1995	1	-
"Johnstown, PA"	27780	1995	2	-
"Johnstown, PA"	27780	1995	3	-
"Johnstown, PA"	27780	1995	4	103.89
"Johnstown, PA"	27780	1996	1	109.39
"Johnstown, PA"	27780	1996	2	106.01
"Johnstown, PA"	27780	1996	3	102.08
"Johnstown, PA"	27780	1996	4	100.53
"Johnstown, PA"	27780	1997	1	105.22
"Johnstown, PA"	27780	1997	2	102.92
"Johnstown, PA"	27780	1997	3	106.65
"Johnstown, PA"	27780	1997	4	106.86
"Johnstown, PA"	27780	1998	1	107.84
"Johnstown, PA"	27780	1998	2	109.44
"Johnstown, PA"	27780	1998	3	110.74
"Johnstown, PA"	27780	1998	4	110.93
"Johnstown, PA"	27780	1999	1	112.47
"Johnstown, PA"	27780	1999	2	115.69
"Johnstown, PA"	27780	1999	3	112.42
"Johnstown, PA"	27780	1999	4	116.13
"Johnstown, PA"	27780	2000	1	116.8
"Johnstown, PA"	27780	2000	2	114.72
"Johnstown, PA"	27780	2000	3	118.53
"Johnstown, PA"	27780	2000	4	115.8
"Johnstown, PA"	27780	2001	1	122.26
"Johnstown, PA"	27780	2001	2	123.66
"Johnstown, PA"	27780	2001	3	123.66
"Johnstown, PA"	27780	2001	4	124.75
"Johnstown, PA"	27780	2002	1	126.86
"Johnstown, PA"	27780	2002	2	129.92
"Johnstown, PA"	27780	2002	3	127.88
"Johnstown, PA"	27780	2002	4	132.23
"Johnstown, PA"	27780	2003	1	134.99
"Johnstown, PA"	27780	2003	2	132.84
"Johnstown, PA"	27780	2003	3	136.84
"Johnstown, PA"	27780	2003	4	138.32
"Johnstown, PA"	27780	2004	1	138.87
"Johnstown, PA"	27780	2004	2	141.37
"Johnstown, PA"	27780	2004	3	141.11
"Johnstown, PA"	27780	2004	4	150.03
"Johnstown, PA"	27780	2005	1	148.58
"Johnstown, PA"	27780	2005	2	144.34
"Johnstown, PA"	27780	2005	3	151.91
"Johnstown, PA"	27780	2005	4	155.06
"Johnstown, PA"	27780	2006	1	160.87
"Johnstown, PA"	27780	2006	2	159.18
"Johnstown, PA"	27780	2006	3	166.48
"Johnstown, PA"	27780	2006	4	159.13
"Johnstown, PA"	27780	2007	1	166.54
"Johnstown, PA"	27780	2007	2	161.26
"Johnstown, PA"	27780	2007	3	175.42
"Johnstown, PA"	27780	2007	4	167.87
"Jonesboro, AR"	27860	1975	1	-
"Jonesboro, AR"	27860	1975	2	-
"Jonesboro, AR"	27860	1975	3	-
"Jonesboro, AR"	27860	1975	4	-
"Jonesboro, AR"	27860	1976	1	-
"Jonesboro, AR"	27860	1976	2	-
"Jonesboro, AR"	27860	1976	3	-
"Jonesboro, AR"	27860	1976	4	-
"Jonesboro, AR"	27860	1977	1	-
"Jonesboro, AR"	27860	1977	2	-
"Jonesboro, AR"	27860	1977	3	-
"Jonesboro, AR"	27860	1977	4	-
"Jonesboro, AR"	27860	1978	1	-
"Jonesboro, AR"	27860	1978	2	-
"Jonesboro, AR"	27860	1978	3	-
"Jonesboro, AR"	27860	1978	4	-
"Jonesboro, AR"	27860	1979	1	-
"Jonesboro, AR"	27860	1979	2	-
"Jonesboro, AR"	27860	1979	3	-
"Jonesboro, AR"	27860	1979	4	-
"Jonesboro, AR"	27860	1980	1	-
"Jonesboro, AR"	27860	1980	2	-
"Jonesboro, AR"	27860	1980	3	-
"Jonesboro, AR"	27860	1980	4	-
"Jonesboro, AR"	27860	1981	1	-
"Jonesboro, AR"	27860	1981	2	-
"Jonesboro, AR"	27860	1981	3	-
"Jonesboro, AR"	27860	1981	4	-
"Jonesboro, AR"	27860	1982	1	-
"Jonesboro, AR"	27860	1982	2	-
"Jonesboro, AR"	27860	1982	3	-
"Jonesboro, AR"	27860	1982	4	-
"Jonesboro, AR"	27860	1983	1	-
"Jonesboro, AR"	27860	1983	2	-
"Jonesboro, AR"	27860	1983	3	-
"Jonesboro, AR"	27860	1983	4	-
"Jonesboro, AR"	27860	1984	1	-
"Jonesboro, AR"	27860	1984	2	-
"Jonesboro, AR"	27860	1984	3	-
"Jonesboro, AR"	27860	1984	4	-
"Jonesboro, AR"	27860	1985	1	-
"Jonesboro, AR"	27860	1985	2	-
"Jonesboro, AR"	27860	1985	3	-
"Jonesboro, AR"	27860	1985	4	-
"Jonesboro, AR"	27860	1986	1	-
"Jonesboro, AR"	27860	1986	2	-
"Jonesboro, AR"	27860	1986	3	-
"Jonesboro, AR"	27860	1986	4	-
"Jonesboro, AR"	27860	1987	1	-
"Jonesboro, AR"	27860	1987	2	-
"Jonesboro, AR"	27860	1987	3	-
"Jonesboro, AR"	27860	1987	4	-
"Jonesboro, AR"	27860	1988	1	-
"Jonesboro, AR"	27860	1988	2	-
"Jonesboro, AR"	27860	1988	3	-
"Jonesboro, AR"	27860	1988	4	-
"Jonesboro, AR"	27860	1989	1	-
"Jonesboro, AR"	27860	1989	2	-
"Jonesboro, AR"	27860	1989	3	-
"Jonesboro, AR"	27860	1989	4	-
"Jonesboro, AR"	27860	1990	1	-
"Jonesboro, AR"	27860	1990	2	-
"Jonesboro, AR"	27860	1990	3	-
"Jonesboro, AR"	27860	1990	4	-
"Jonesboro, AR"	27860	1991	1	86.13
"Jonesboro, AR"	27860	1991	2	89.18
"Jonesboro, AR"	27860	1991	3	92.79
"Jonesboro, AR"	27860	1991	4	92.07
"Jonesboro, AR"	27860	1992	1	93.18
"Jonesboro, AR"	27860	1992	2	89.51
"Jonesboro, AR"	27860	1992	3	90.47
"Jonesboro, AR"	27860	1992	4	93.99
"Jonesboro, AR"	27860	1993	1	92.15
"Jonesboro, AR"	27860	1993	2	93.88
"Jonesboro, AR"	27860	1993	3	96.37
"Jonesboro, AR"	27860	1993	4	96.84
"Jonesboro, AR"	27860	1994	1	96.67
"Jonesboro, AR"	27860	1994	2	95.55
"Jonesboro, AR"	27860	1994	3	98.68
"Jonesboro, AR"	27860	1994	4	96.66
"Jonesboro, AR"	27860	1995	1	100
"Jonesboro, AR"	27860	1995	2	105.96
"Jonesboro, AR"	27860	1995	3	104.39
"Jonesboro, AR"	27860	1995	4	105.3
"Jonesboro, AR"	27860	1996	1	109.1
"Jonesboro, AR"	27860	1996	2	107.76
"Jonesboro, AR"	27860	1996	3	105.95
"Jonesboro, AR"	27860	1996	4	106.91
"Jonesboro, AR"	27860	1997	1	110.43
"Jonesboro, AR"	27860	1997	2	111.44
"Jonesboro, AR"	27860	1997	3	109.59
"Jonesboro, AR"	27860	1997	4	114.66
"Jonesboro, AR"	27860	1998	1	114.76
"Jonesboro, AR"	27860	1998	2	112.96
"Jonesboro, AR"	27860	1998	3	115.67
"Jonesboro, AR"	27860	1998	4	116.3
"Jonesboro, AR"	27860	1999	1	116.25
"Jonesboro, AR"	27860	1999	2	120.51
"Jonesboro, AR"	27860	1999	3	119.54
"Jonesboro, AR"	27860	1999	4	119.96
"Jonesboro, AR"	27860	2000	1	121.18
"Jonesboro, AR"	27860	2000	2	121.02
"Jonesboro, AR"	27860	2000	3	119.52
