wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"uswg","Jun1995","3","","","","","2","1","","","","","","1","1","","","","","","1","1","",""
"uswg","Jul1995","8","","2","","","6","","","","1","","","1","","","","1","","","1","","",""
"uswg","Aug1995","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Sep1995","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Oct1995","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","Nov1995","3","1","","","","3","","","","","","","2","","","","","","","2","","",""
"uswg","Dec1995","2","","","","","2","","","","","","","1","","","","","","","1","","",""
"uswg","Jan1996","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Feb1996","7","","","","","7","","","","","","","1","","","","","","","1","","",""
"uswg","Mar1996","8","2","","1","","7","","","","","1","","3","","","","","1","","3","","",""
"uswg","Apr1996","3","","","2","1","","","","","","1","1","","","","","","1","1","","","",""
"uswg","May1996","8","2","","3","","3","2","","","","1","","3","1","","","","1","","3","1","",""
"uswg","Jun1996","6","","","2","","4","","","","","2","","2","","","","","1","","1","","",""
"uswg","Jul1996","3","","","1","","2","","","","","1","","2","","","","","1","","2","","",""
"uswg","Sep1996","3","","1","2","","","","","","1","1","","","","","","1","1","","","","",""
"uswg","Oct1996","4","2","","","","4","","","","","","","3","","","","","","","3","","",""
"uswg","Nov1996","3","","1","","","2","","","","1","","","1","","","","1","","","1","","",""
"uswg","Dec1996","1","","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Jan1997","3","2","","","","2","","1","","","","","2","","1","","","","","2","","1",""
"uswg","Feb1997","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"uswg","Mar1997","3","","","","","3","","","","","","","1","","","","","","","1","","",""
"uswg","Apr1997","10","2","2","","","8","","","","2","","","6","","","","2","","","6","","",""
"uswg","May1997","2","","","1","","1","","","","","1","","1","","","","","1","","1","","",""
"uswg","Jul1997","6","","3","2","","","1","","","3","2","","","1","","","3","2","","","1","",""
"uswg","Aug1997","4","","","","","4","","","","","","","1","","","","","","","1","","",""
"uswg","Sep1998","9","","1","1","","1","6","","","1","1","","1","1","","","1","1","","1","1","",""
"uswg","Oct1998","4","1","3","","","","1","","","2","","","","1","","","2","","","","1","",""
"uswg","Nov1998","11","","1","","2","3","5","","","1","","1","3","2","","","1","","1","3","2","",""
"uswg","Dec1998","14","","1","1","4","3","5","","","1","1","1","3","1","","","1","1","1","3","1","",""
"uswg","Jan1999","22","","6","1","4","","11","","","6","1","1","","3","","","5","1","1","","2","",""
"uswg","Feb1999","10","","2","","2","","6","","","1","","1","","1","","","1","","1","","1","",""
"uswg","Mar1999","7","","3","","2","","2","","","3","","1","","1","","","3","","1","","1","",""
"uswg","Apr1999","13","","3","","10","","","","","3","","2","","","","","3","","2","","","",""
"uswg","May1999","4","","","","4","","","","","","","2","","","","","","","2","","","",""
"uswg","Jun1999","4","","1","","2","","1","","","1","","1","","1","","","1","","1","","1","",""
"uswg","Jul1999","4","","2","","2","","","","","2","","1","","","","","2","","1","","","",""
"uswg","Aug1999","2","","1","","1","","","","","1","","1","","","","","1","","1","","","",""
"uswg","Sep1999","2","","","2","","","","","","","2","","","","","","","2","","","","",""
"uswg","Oct1999","4","","3","1","","","","","","3","1","","","","","","2","1","","","","",""
"uswg","Nov1999","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jan2000","7","1","4","2","","","","1","","1","2","","","","1","","1","2","","","","1",""
"uswg","Feb2000","4","","4","","","","","","","4","","","","","","","3","","","","","",""
"uswg","Mar2000","8","","7","","","","1","","","3","","","","1","","","3","","","","1","",""
"uswg","Apr2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jun2000","3","","2","1","","","","","","2","1","","","","","","2","1","","","","",""
"uswg","Jul2000","49","","30","","8","9","2","","","7","","1","1","1","","","7","","1","1","1","",""
"uswg","Aug2000","3","","1","","","1","1","","","1","","","1","1","","","1","","","1","1","",""
"uswg","Oct2000","8","","3","","2","2","1","","","2","","1","1","1","","","2","","1","1","1","",""
"uswg","Nov2000","12","","4","","5","2","1","","","2","","2","2","1","","","2","","2","2","1","",""
"uswg","Dec2000","14","2","2","","3","3","4","2","","1","","1","1","1","2","","1","","1","1","1","2",""
"uswg","Jan2001","5","","3","1","","","1","","","3","1","","","1","","","3","1","","","1","",""
"uswg","Feb2001","4","","3","","","1","","","","2","","","1","","","","2","","","1","","",""
"uswg","Mar2001","3","","2","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Apr2001","4","","3","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Jun2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jul2001","11","","7","","1","","3","","","1","","1","","1","","","1","","1","","1","",""
"uswg","Aug2001","5","","4","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Oct2001","9","","2","1","3","","3","","","2","1","2","","2","","","2","1","2","","2","",""
"uswg","Nov2001","9","","5","1","","","3","","","2","1","","","1","","","2","1","","","1","",""
"uswg","Dec2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jan2002","3","","3","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Feb2002","8","","5","1","","1","1","","","2","1","","1","1","","","2","1","","1","1","",""
"uswg","Mar2002","10","2","5","3","","2","","","","4","1","","1","","","","3","1","","1","","",""
"uswg","Jun2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Jul2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Aug2002","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Oct2002","2","","1","","","","1","","","1","","","","1","","","1","","","","1","",""
"uswg","Jan2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"uswg","Feb2003","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"uswg","May2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"v6ops","Aug2002","17","3","12","","1","3","1","","","4","","1","2","1","","","4","","1","2","1","",""
"v6ops","Sep2002","483","112","249","94","6","110","18","6","","33","8","2","6","3","3","","23","8","2","6","2","3",""
"v6ops","Oct2002","120","26","57","27","","28","7","1","","14","7","","5","1","1","","14","6","","5","1","1",""
"v6ops","Nov2002","289","97","149","24","24","88","1","3","","30","6","6","5","1","3","","21","6","4","5","1","3",""
"v6ops","Dec2002","140","26","94","17","8","21","","","","17","4","2","2","","","","14","4","2","2","","",""
"v6ops","Jan2003","127","30","71","9","10","26","9","2","","19","2","2","4","1","1","","14","2","2","4","1","1",""
"v6ops","Feb2003","155","32","92","12","15","17","1","18","","17","8","2","5","1","5","","11","8","2","5","1","5",""
"v6ops","Mar2003","196","53","129","10","15","32","2","8","","25","2","3","4","1","5","","20","2","3","4","1","4",""
"v6ops","Apr2003","25","5","10","4","7","2","","2","","7","2","6","2","","2","","7","2","2","2","","2",""
"v6ops","May2003","89","34","50","6","5","24","","4","","11","2","3","1","","4","","9","2","3","1","","4",""
"v6ops","Jun2003","44","16","27","3","","8","","6","","14","2","","1","","4","","14","2","","1","","4",""
"v6ops","Jul2003","230","89","113","13","2","72","","30","","30","3","2","8","","8","","22","3","2","8","","8",""
"v6ops","Aug2003","119","34","76","6","2","33","","2","","20","3","2","2","","2","","17","3","2","2","","2",""
"v6ops","Sep2003","159","64","77","3","16","59","","4","","25","2","4","4","","3","","21","2","4","4","","3",""
"v6ops","Oct2003","165","86","74","4","6","66","","15","","32","2","3","5","","5","","23","2","3","5","","5",""
"v6ops","Nov2003","400","168","196","10","34","136","","24","","38","6","7","5","","5","","24","6","7","5","","5",""
"v6ops","Dec2003","20","7","12","","1","7","","","","6","","1","1","","","","4","","1","1","","",""
"v6ops","Jan2004","39","26","7","1","6","25","","","","5","1","2","2","","","","4","1","2","2","","",""
"v6ops","Feb2004","131","69","46","7","14","46","8","10","","19","4","4","4","1","4","","16","4","4","4","1","4",""
"v6ops","Mar2004","276","113","139","18","9","84","","26","","26","7","3","2","","3","","18","6","3","2","","3",""
"v6ops","Apr2004","184","63","110","5","10","37","","22","","21","4","3","4","","1","","14","4","3","3","","1",""
"v6ops","May2004","182","72","87","11","13","62","","9","","25","5","3","6","","2","","16","5","3","5","","2",""
"v6ops","Jun2004","169","51","94","3","21","41","1","8","1","22","3","4","4","1","5","1","16","3","4","4","1","4","1"
"v6ops","Jul2004","170","83","75","5","9","63","","18","","24","4","2","5","","3","","17","3","2","5","","3",""
"v6ops","Aug2004","97","48","51","1","","32","","13","","17","1","","5","","6","","14","1","","4","","5",""
"vgmib","Jun1995","22","","22","","","","","","","5","","","","","","","3","","","","","",""
"vgmib","Jul1995","5","","5","","","","","","","4","","","","","","","3","","","","","",""
"vgmib","Aug1995","7","","7","","","","","","","3","","","","","","","1","","","","","",""
"vgmib","Sep1995","27","","27","","","","","","","6","","","","","","","3","","","","","",""
"vgmib","Oct1995","10","","10","","","","","","","3","","","","","","","2","","","","","",""
"vgmib","Nov1995","5","","5","","","","","","","2","","","","","","","1","","","","","",""
"vgmib","Dec1995","4","","4","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Jan1996","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"vgmib","Feb1996","8","","8","","","","","","","4","","","","","","","3","","","","","",""
"vgmib","Apr1996","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"vgmib","May1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Jun1996","2","","1","","","","1","","","1","","","","1","","","1","","","","1","",""
"vgmib","Jul1996","8","","7","","","","1","","","3","","","","1","","","3","","","","1","",""
"vgmib","Aug1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Oct1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Dec1996","7","","7","","","","","","","3","","","","","","","2","","","","","",""
"vgmib","Feb1997","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Apr1997","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","May1997","9","","8","","1","","","","","2","","1","","","","","1","","1","","","",""
"vgmib","Jan1998","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"vgmib","Mar1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vgmib","Apr1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vpim","Apr2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vpim","Apr2002","131","37","86","21","9","5","","9","1","69","16","2","3","","6","1","39","9","2","3","","5","1"
"vpim","May2002","9","","9","","","","","","","6","","","","","","","6","","","","","",""
"vpim","Jun2002","4","1","4","","","","","","","4","","","","","","","4","","","","","",""
"vpim","Jul2002","11","3","11","","","","","","","4","","","","","","","4","","","","","",""
"vpim","Aug2002","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"vpim","Sep2002","17","","11","","","6","","","","5","","","2","","","","5","","","2","","",""
"vpim","Oct2002","7","1","6","","","","","1","","3","","","","","1","","3","","","","","1",""
"vpim","Nov2002","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"vpim","Feb2003","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"vrrp","Jul1997","4","","3","1","","","","","","2","1","","","","","","1","1","","","","",""
"vrrp","Aug1997","5","","5","","","","","","","4","","","","","","","3","","","","","",""
"vrrp","Oct1997","6","","6","","","","","","","6","","","","","","","5","","","","","",""
"vrrp","Nov1997","18","","13","3","","1","1","","","7","1","","1","1","","","6","1","","1","1","",""
"vrrp","Dec1997","14","","11","3","","","","","","6","1","","","","","","5","1","","","","",""
"vrrp","Jan1998","18","","15","2","","1","","","","7","1","","1","","","","6","1","","1","","",""
"vrrp","Feb1998","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Mar1998","4","","4","","","","","","","4","","","","","","","4","","","","","",""
"vrrp","Apr1998","28","1","26","1","","1","","","","12","1","","1","","","","9","1","","1","","",""
"vrrp","May1998","10","","8","1","","1","","","","6","1","","1","","","","6","1","","1","","",""
"vrrp","Jun1998","17","1","13","3","1","","","","","7","1","1","","","","","6","1","1","","","",""
"vrrp","Jul1998","27","","22","5","","","","","","9","1","","","","","","7","1","","","","",""
"vrrp","Aug1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"vrrp","Nov1999","1","1","","","","","","1","","","","","","","1","","","","","","","1",""
"vrrp","Dec1999","5","1","5","","","","","","","5","","","","","","","5","","","","","",""
"vrrp","Jan2000","7","2","5","1","1","","","","","5","1","1","","","","","5","1","1","","","",""
"vrrp","Feb2000","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"vrrp","Mar2000","14","5","7","2","1","2","","2","","6","1","1","2","","2","","6","1","1","2","","2",""
"vrrp","Apr2000","6","2","4","","1","1","","","","4","","1","1","","","","4","","1","1","","",""
"vrrp","May2000","19","2","9","10","","","","","","9","4","","","","","","8","4","","","","",""
"vrrp","Jun2000","22","2","16","4","","2","","","","10","4","","1","","","","8","4","","1","","",""
"vrrp","Jul2000","12","4","10","","","","","2","","9","","","","","2","","6","","","","","2",""
"vrrp","Aug2000","12","5","9","3","","","","","","9","3","","","","","","7","3","","","","",""
"vrrp","Sep2000","14","6","9","3","","","","2","","9","3","","","","2","","8","3","","","","2",""
"vrrp","Oct2000","21","8","11","3","","","","6","1","11","3","","","","6","1","9","2","","","","6","1"
