wgname,month,ttlmsgs,intlmsgs,msgcom,msgnet,msgorg,msgedu,msggov,msgcctld,msgoth,usrcom,usrnet,usrorg,usredu,usrgov,usrcctld,usroth,aflcom,aflnet,aflorg,afledu,aflgov,aflcctld,afloth
"addrconf","Feb1995","6","1","4","","","1","1","","","2","","","1","1","","","2","","","1","1","",""
"addrconf","Mar1995","19","1","17","","","2","","","","5","","","2","","","","5","","","2","","",""
"addrconf","Apr1995","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"addrconf","May1995","7","","5","","","","2","","","3","","","","1","","","3","","","","1","",""
"addrconf","Jun1995","18","2","14","","","4","","","","3","","","2","","","","3","","","2","","",""
"addrconf","Jul1995","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"addrconf","Aug1995","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"addrconf","Sep1995","17","","15","","","2","","","","4","","","1","","","","4","","","1","","",""
"addrconf","Oct1995","48","","41","","","","7","","","8","","","","2","","","7","","","","2","",""
"addrconf","Nov1995","11","","10","","","","1","","","3","","","","1","","","3","","","","1","",""
"addrconf","Dec1995","4","","4","","","","","","","4","","","","","","","4","","","","","",""
"addrconf","Jan1996","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"addrconf","Jan1997","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"addrconf","Mar1997","3","","3","","","","","","","1","","","","","","","1","","","","","",""
"addrconf","Apr1997","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"addrconf","Sep2000","1","1","","","","1","","","","","","","1","","","","","","","1","","",""
"adslmib","Mar2002","1","","","1","","","","","","","1","","","","","","","1","","","","",""
"adslmib","Apr2002","17","","11","6","","","","","","3","1","","","","","","3","1","","","","",""
"adslmib","May2002","7","","6","1","","","","","","6","1","","","","","","5","1","","","","",""
"adslmib","Jun2002","21","","11","10","","","","","","4","1","","","","","","4","1","","","","",""
"adslmib","Aug2002","3","","2","1","","","","","","2","1","","","","","","2","1","","","","",""
"adslmib","Sep2002","14","","9","5","","","","","","4","1","","","","","","4","1","","","","",""
"adslmib","Oct2002","21","8","20","1","","","","","","6","1","","","","","","6","1","","","","",""
"adslmib","Nov2002","39","7","39","","","","","","","8","","","","","","","7","","","","","",""
"adslmib","Dec2002","3","","3","","","","","","","3","","","","","","","2","","","","","",""
"adslmib","Jan2003","8","","8","","","","","","","3","","","","","","","3","","","","","",""
"adslmib","Feb2003","6","","6","","","","","","","4","","","","","","","4","","","","","",""
"adslmib","Mar2003","14","","14","","","","","","","8","","","","","","","8","","","","","",""
"adslmib","Apr2003","27","","27","","","","","","","6","","","","","","","6","","","","","",""
"adslmib","May2003","17","","17","","","","","","","6","","","","","","","6","","","","","",""
"adslmib","Jun2003","42","1","42","","","","","","","9","","","","","","","9","","","","","",""
"adslmib","Jul2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"adslmib","Aug2003","8","","8","","","","","","","3","","","","","","","3","","","","","",""
"adslmib","Sep2003","14","","14","","","","","","","4","","","","","","","4","","","","","",""
"adslmib","Oct2003","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"adslmib","Nov2003","6","","6","","","","","","","4","","","","","","","4","","","","","",""
"adslmib","Dec2003","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"adslmib","Jan2004","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"adslmib","Feb2004","9","","9","","","","","","","4","","","","","","","4","","","","","",""
"adslmib","Mar2004","36","","36","","","","","","","7","","","","","","","7","","","","","",""
"adslmib","Apr2004","12","","12","","","","","","","7","","","","","","","7","","","","","",""
"adslmib","May2004","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"aft","Jan1998","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"aft","Feb1998","9","","9","","","","","","","4","","","","","","","4","","","","","",""
"aft","Mar1998","15","","15","","","","","","","4","","","","","","","4","","","","","",""
"aft","May1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","Jun1998","5","","5","","","","","","","3","","","","","","","3","","","","","",""
"aft","Jul1998","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"aft","Aug1998","4","","4","","","","","","","3","","","","","","","3","","","","","",""
"aft","Sep1998","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","Oct1998","3","","3","","","","","","","3","","","","","","","3","","","","","",""
"aft","Nov1998","4","","4","","","","","","","2","","","","","","","2","","","","","",""
"aft","Feb1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","May1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","Jun1999","6","1","6","","","","","","","3","","","","","","","3","","","","","",""
"aft","Jul1999","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","Aug1999","13","5","13","","","","","","","5","","","","","","","5","","","","","",""
"aft","Sep1999","13","3","13","","","","","","","5","","","","","","","5","","","","","",""
"aft","Oct1999","8","4","5","","","3","","","","2","","","1","","","","2","","","1","","",""
"aft","Nov1999","3","2","2","","","1","","","","2","","","1","","","","2","","","1","","",""
"aft","Dec1999","1","1","","","","","","1","","","","","","","1","","","","","","","1",""
"aft","Jan2000","14","4","10","","","","","4","","2","","","","","1","","2","","","","","1",""
"aft","Feb2000","11","5","6","","","","","5","","2","","","","","1","","2","","","","","1",""
"aft","Jun2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","Jul2000","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"aft","Aug2000","4","","4","","","","","","","2","","","","","","","2","","","","","",""
"aft","Feb2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"aft","Jul2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Nov1995","36","1","22","1","","1","12","","","7","1","","1","1","","","7","1","","1","1","",""
"agentx","Dec1995","50","1","47","","","1","2","","","9","","","1","1","","","9","","","1","1","",""
"agentx","Jan1996","91","","91","","","","","","","14","","","","","","","13","","","","","",""
"agentx","Feb1996","10","","10","","","","","","","3","","","","","","","3","","","","","",""
"agentx","Mar1996","150","","147","3","","","","","","17","1","","","","","","15","1","","","","",""
"agentx","Apr1996","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"agentx","May1996","7","","7","","","","","","","5","","","","","","","5","","","","","",""
"agentx","Jun1996","44","4","40","","","4","","","","9","","","1","","","","9","","","1","","",""
"agentx","Jul1996","13","2","11","","","2","","","","6","","","1","","","","6","","","1","","",""
"agentx","Aug1996","23","1","22","","","1","","","","7","","","1","","","","6","","","1","","",""
"agentx","Sep1996","80","","80","","","","","","","12","","","","","","","10","","","","","",""
"agentx","Oct1996","7","","7","","","","","","","4","","","","","","","4","","","","","",""
"agentx","Nov1996","26","","26","","","","","","","7","","","","","","","6","","","","","",""
"agentx","Dec1996","40","4","36","","","4","","","","9","","","1","","","","7","","","1","","",""
"agentx","Jan1997","45","","45","","","","","","","11","","","","","","","10","","","","","",""
"agentx","Feb1997","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Mar1997","9","","9","","","","","","","7","","","","","","","6","","","","","",""
"agentx","Apr1997","32","","32","","","","","","","7","","","","","","","5","","","","","",""
"agentx","May1997","6","","6","","","","","","","3","","","","","","","3","","","","","",""
"agentx","Jun1997","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Jul1997","39","","39","","","","","","","6","","","","","","","6","","","","","",""
"agentx","Sep1997","9","","9","","","","","","","4","","","","","","","3","","","","","",""
"agentx","Oct1997","9","","9","","","","","","","3","","","","","","","2","","","","","",""
"agentx","Nov1997","16","","16","","","","","","","5","","","","","","","4","","","","","",""
"agentx","Dec1997","16","","16","","","","","","","4","","","","","","","4","","","","","",""
"agentx","Jan1998","8","","7","","","1","","","","3","","","1","","","","3","","","1","","",""
"agentx","Feb1998","3","","1","","","2","","","","1","","","1","","","","1","","","1","","",""
"agentx","Mar1998","42","5","35","","","7","","","","9","","","2","","","","9","","","2","","",""
"agentx","Apr1998","15","5","10","","","5","","","","4","","","1","","","","4","","","1","","",""
"agentx","May1998","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Jun1998","17","","11","3","","3","","","","5","1","","2","","","","4","1","","2","","",""
"agentx","Jul1998","12","1","9","2","","1","","","","4","1","","1","","","","4","1","","1","","",""
"agentx","Aug1998","119","6","109","2","","8","","","","10","1","","2","","","","8","1","","2","","",""
"agentx","Sep1998","22","","17","1","","4","","","","5","1","","1","","","","4","1","","1","","",""
"agentx","Oct1998","5","","4","1","","","","","","3","1","","","","","","2","1","","","","",""
"agentx","Nov1998","12","","12","","","","","","","6","","","","","","","5","","","","","",""
"agentx","Jan1999","7","","5","","","2","","","","3","","","1","","","","3","","","1","","",""
"agentx","Feb1999","18","","17","","1","","","","","5","","1","","","","","4","","1","","","",""
"agentx","Mar1999","19","","19","","","","","","","6","","","","","","","5","","","","","",""
"agentx","May1999","11","1","9","","","2","","","","4","","","2","","","","4","","","2","","",""
"agentx","Jun1999","11","","10","","","1","","","","4","","","1","","","","4","","","1","","",""
"agentx","Jul1999","20","","20","","","","","","","7","","","","","","","7","","","","","",""
"agentx","Aug1999","34","1","32","","","2","","","","8","","","2","","","","8","","","2","","",""
"agentx","Sep1999","19","2","17","","","2","","","","5","","","2","","","","5","","","2","","",""
"agentx","Oct1999","17","1","16","","","1","","","","7","","","1","","","","7","","","1","","",""
"agentx","Nov1999","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Dec1999","7","1","6","","","1","","","","4","","","1","","","","4","","","1","","",""
"agentx","Jan2000","5","","5","","","","","","","4","","","","","","","4","","","","","",""
"agentx","Feb2000","10","5","5","","","5","","","","2","","","2","","","","2","","","2","","",""
"agentx","Mar2000","14","3","8","","","6","","","","5","","","3","","","","5","","","3","","",""
"agentx","Apr2000","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"agentx","May2000","8","","8","","","","","","","5","","","","","","","5","","","","","",""
"agentx","Jun2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Jul2000","10","","10","","","","","","","6","","","","","","","6","","","","","",""
"agentx","Aug2000","14","","14","","","","","","","5","","","","","","","5","","","","","",""
"agentx","Sep2000","7","1","5","","","1","","1","","2","","","1","","1","","2","","","1","","1",""
"agentx","Oct2000","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Dec2000","5","","5","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Jan2001","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Feb2001","6","","6","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Mar2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Apr2001","33","8","21","4","","6","","2","","4","1","","2","","1","","3","1","","2","","1",""
"agentx","May2001","8","2","6","","","2","","","","4","","","2","","","","3","","","2","","",""
"agentx","Jun2001","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Jul2001","10","2","8","","","","","2","","4","","","","","1","","3","","","","","1",""
"agentx","Aug2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Sep2001","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Oct2001","12","","12","","","","","","","3","","","","","","","2","","","","","",""
"agentx","Nov2001","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Dec2001","3","","3","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Jan2002","2","","2","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Feb2002","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Mar2002","13","","11","","2","","","","","3","","1","","","","","2","","1","","","",""
"agentx","Apr2002","7","1","3","1","2","1","","","","3","1","1","1","","","","3","1","1","1","","",""
"agentx","May2002","2","","2","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Aug2002","8","","7","","1","","","","","3","","1","","","","","3","","1","","","",""
"agentx","Sep2002","17","2","12","","3","2","","","","4","","1","1","","","","4","","1","1","","",""
"agentx","Oct2002","5","","5","","","","","","","2","","","","","","","2","","","","","",""
"agentx","Nov2002","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Dec2002","4","1","3","","","","","1","","2","","","","","1","","2","","","","","1",""
"agentx","Jan2003","3","","3","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Feb2003","1","","1","","","","","","","1","","","","","","","1","","","","","",""
"agentx","Jun2003","2","","","2","","","","","","","1","","","","","","","1","","","","",""
